timestamp,device,event,x,y,dx,dy,distance,velocity,hold_time,flight_time
2.4370125999994343,mouse,move,1152,975,0,0,0,0,,
2.445034000003943,mouse,move,1152,976,0,1,1.0,124.66651699676996,,
2.485003099995083,mouse,move,1151,976,-1,0,1.0,25.019327435986106,,
2.5169523999938974,mouse,move,1150,977,-1,1,1.4142135623730951,44.26430508416716,,
3.220994699993753,mouse,move,1150,978,0,1,1.0,1.4203692022485088,,
3.2289523999934318,mouse,move,1149,978,-1,0,1.0,125.66445078858884,,
3.2370835000037914,mouse,move,1147,979,-2,1,2.23606797749979,275.00190314359236,,
3.2449061999941478,mouse,move,1147,980,0,1,1.0,127.8331012607896,,
3.2530529999930877,mouse,move,1146,980,-1,0,1.0,122.74758188860856,,
3.260898799999268,mouse,move,1144,981,-2,1,2.23606797749979,285.00190875862984,,
3.2850521999935154,mouse,move,1143,982,-1,1,1.4142135623730951,58.55132456341162,,
3.5490251000010176,mouse,move,1143,982,0,0,0.0,0.0,,
3.581081299998914,mouse,move,1143,982,0,0,0.0,0.0,,
3.596986200005631,mouse,move,1145,981,2,-1,2.23606797749979,140.58987963177623,,
3.605008700003964,mouse,move,1146,981,1,0,1.0,124.64942352231836,,
3.6128585999977076,mouse,move,1148,979,2,-2,2.8284271247461903,360.3137781373526,,
3.6208980999945197,mouse,move,1150,978,2,-1,2.23606797749979,278.13520472497817,,
3.6290397999982815,mouse,move,1150,977,0,-1,1.0,122.82447149096124,,
3.6449399999983143,mouse,move,1151,977,1,0,1.0,62.89229066288086,,
3.6530004999949597,mouse,move,1153,975,2,-2,2.8284271247461903,350.89971167090465,,
3.6610517999943113,mouse,move,1153,974,0,-1,1.0,124.20354477917006,,
3.6768975000013597,mouse,move,1154,974,1,0,1.0,63.108603567856456,,
3.684924300003331,mouse,move,1155,973,1,-1,1.4142135623730951,176.18647057678737,,
3.6929710999975214,mouse,move,1156,971,1,-2,2.23606797749979,277.8828825264984,,
3.708937200004584,mouse,move,1157,971,1,0,1.0,62.63270301185882,,
3.724921200002427,mouse,move,1158,970,1,-1,1.4142135623730951,88.47682448473064,,
3.7329387000063434,mouse,move,1158,967,0,-3,3.0,374.18147783406624,,
3.7409122999961255,mouse,move,1158,966,0,-1,1.0,125.41386591771193,,
3.7569612999941455,mouse,move,1158,964,0,-2,2.0,124.61835629925498,,
3.7729638000018895,mouse,move,1158,964,0,0,0.0,0.0,,
3.780934199996409,mouse,move,1158,963,0,-1,1.0,125.46421769140842,,
3.8049356999981683,mouse,move,1158,962,0,-1,1.0,41.66406265969634,,
3.820940999998129,mouse,move,1158,961,0,-1,1.0,62.479303730792644,,
3.8450459000014234,mouse,move,1159,959,1,-2,2.23606797749979,92.76404287900726,,
3.8774246999964816,keyboard,key_press,,,,,,,,
3.9090288000006694,mouse,move,1159,958,0,-1,1.0,15.629175920625423,,
4.064329400003771,keyboard,key_press,,,,,,,,0.18690470000728965
4.274462300003506,keyboard,key_release,,,,,,,0.3970376000070246,
4.305978100004722,keyboard,key_release,,,,,,,0.24164870000095107,
4.444971000004443,mouse,move,1159,958,0,0,0.0,0.0,,
4.45302939999965,mouse,move,1150,947,-9,-11,14.212670403551895,1763.7087277878495,,
4.461069299999508,mouse,move,1144,938,-6,-9,10.816653826391969,1345.3716870338155,,
4.469056300004013,mouse,move,1137,929,-7,-9,11.40175425099138,1427.5390314962553,,
4.476969399998779,mouse,move,1132,920,-5,-9,10.295630140987,1301.0868241013263,,
4.485050000002957,mouse,move,1126,914,-6,-6,8.48528137423857,1050.0806090948463,,
4.492951899999753,mouse,move,1123,909,-3,-5,5.830951894845301,737.9177029840693,,
4.50100360000215,mouse,move,1120,907,-3,-2,3.605551275463989,447.80000178725345,,
4.508960199993453,mouse,move,1119,905,-1,-2,2.23606797749979,281.0331020717332,,
4.517168799997307,mouse,move,1118,901,-1,-4,4.123105625617661,502.29096602120273,,
4.524922299999162,mouse,move,1116,899,-2,-2,2.8284271247461903,364.79359309599107,,
4.533037000001059,mouse,move,1114,896,-2,-3,3.605551275463989,444.32342226095585,,
4.540925099994638,mouse,move,1114,896,0,0,0.0,0.0,,
4.549013299998478,mouse,move,1114,895,0,-1,1.0,123.63690308415107,,
4.556968300006702,mouse,move,1113,893,-1,-2,2.23606797749979,281.0896260450317,,
4.580967999994755,mouse,move,1112,891,-1,-2,2.23606797749979,93.1706637421669,,
4.604948399995919,mouse,move,1111,888,-1,-3,3.1622776601683795,131.86926239824248,,
4.6209515999944415,mouse,move,1110,887,-1,-1,1.4142135623730951,88.37067352177635,,
4.629038800005219,mouse,move,1107,883,-3,-4,5.0,618.2609547602041,,
4.637032600003295,mouse,move,1104,878,-3,-5,5.830951894845301,729.4342986125434,,
4.6449654000025475,mouse,move,1101,875,-3,-3,4.242640687119285,534.8225957441073,,
4.653037600000971,mouse,move,1099,871,-2,-4,4.47213595499958,554.016991139096,,
4.660941800000728,mouse,move,1094,867,-5,-4,6.4031242374328485,810.0913739062285,,
4.668918199997279,mouse,move,1092,864,-2,-3,3.605551275463989,452.0273904296604,,
4.677153800002998,mouse,move,1088,860,-4,-4,5.656854249492381,686.8782171990149,,
4.685097599998699,mouse,move,1082,853,-6,-7,9.219544457292887,1160.5962464163863,,
4.693012899995665,mouse,move,1076,846,-6,-7,9.219544457292887,1164.7751141240683,,
4.70120009999664,mouse,move,1066,836,-10,-10,14.142135623730951,1727.347032202255,,
4.708998300004168,mouse,move,1058,827,-8,-9,12.041594578792296,1544.1505177050894,,
4.7172821999993175,mouse,move,1049,816,-9,-11,14.212670403551895,1715.6979697816912,,
