timestamp,device,event,x,y,dx,dy,distance,velocity,hold_time,flight_time
0.07982480000009673,mouse,move,1030,960,0,0,0,0,,
0.08757930000001579,mouse,move,1030,960,0,0,0.0,0.0,,
0.09549090000018623,mouse,move,1032,959,2,-1,2.23606797749979,282.6315760973278,,
0.10346800000024814,mouse,move,1033,956,1,-3,3.1622776601683795,396.4194582171262,,
0.11147359999995388,mouse,move,1039,948,6,-8,10.0,1249.1256121174642,,
0.11947400000008201,mouse,move,1040,938,1,-10,10.04987562112089,1256.1716440377888,,
0.12747970000009445,mouse,move,1041,932,1,-6,6.082762530298219,759.8039559674692,,
0.13548739999987447,mouse,move,1043,928,2,-4,4.47213595499958,558.4794579120642,,
0.14345510000021022,mouse,move,1044,923,1,-5,5.0990195135927845,639.9612828517534,,
0.15150369999992108,mouse,move,1045,921,1,-2,2.23606797749979,277.82073622494835,,
0.15960769999992408,mouse,move,1046,918,1,-3,3.1622776601683795,390.2119521430417,,
0.1916268999998465,mouse,move,1047,918,1,0,1.0,31.23126124332972,,
0.583511499999986,mouse,move,1047,918,0,0,0.0,0.0,,
0.5914621000001716,mouse,move,1044,918,-3,0,3.0,377.3300128204092,,
0.5995698000001539,mouse,move,1044,918,0,0,0.0,0.0,,
0.6074985000000197,mouse,move,1043,918,-1,0,1.0,126.12408087289566,,
0.6234746999998606,mouse,move,1042,918,-1,0,1.0,62.59310724765329,,
0.6314606999999341,mouse,move,1040,918,-2,0,2.0,250.43826696488622,,
0.6396383999999671,mouse,move,1039,918,-1,0,1.0,122.28377172016256,,
0.6474489000001995,mouse,move,1038,918,-1,0,1.0,128.03277638694607,,
0.6555509999998321,mouse,move,1037,918,-1,0,1.0,123.42479110913749,,
0.663458399999854,mouse,move,1035,918,-2,0,2.0,252.92763740223916,,
0.6715625000001637,mouse,move,1035,918,0,0,0.0,0.0,,
0.6794678000001113,mouse,move,1031,918,-4,0,4.0,505.98965251495997,,
0.6874839000001884,mouse,move,1029,918,-2,0,2.0,249.49788550301966,,
0.6954607000002397,mouse,move,1027,918,-2,0,2.0,250.72710861337103,,
0.7034702999999354,mouse,move,1023,918,-4,0,4.0,499.4007191560126,,
0.7114812999998321,mouse,move,1020,918,-3,0,3.0,374.4850830156871,,
0.7194647999999688,mouse,move,1015,918,-5,0,5.0,626.2917266755666,,
0.7274550000001909,mouse,move,1009,918,-6,0,6.0,750.919876828267,,
0.7354653000002145,mouse,move,1002,915,-7,-3,7.615773105863909,950.7475507585866,,
0.7434959000001982,mouse,move,995,913,-7,-2,7.280109889280518,906.5461969585479,,
0.7514406000000236,mouse,move,991,912,-4,-1,4.123105625617661,518.9756222020063,,
0.7594752999998491,mouse,move,986,910,-5,-2,5.385164807134504,670.2384416657047,,
0.7674704999999449,mouse,move,979,908,-7,-2,7.280109889280518,910.5600721924772,,
0.7754676999998082,mouse,move,976,907,-3,-1,3.1622776601683795,395.423105614766,,
0.7834904000001188,mouse,move,973,907,-3,0,3.0,373.9389482199088,,
0.7914639999999054,mouse,move,971,907,-2,0,2.0,250.8277315207114,,
0.807585200000176,mouse,move,970,906,-1,-1,1.4142135623730951,87.72383956215141,,
0.8475091999998767,mouse,move,970,904,0,-2,2.0,50.095180843978326,,
0.8555618999998842,mouse,move,969,903,-1,-1,1.4142135623730951,175.6197998648633,,
0.8634615000000849,mouse,move,967,903,-2,0,2.0,253.17737606324098,,
0.9194659999998294,mouse,move,967,902,0,-1,1.0,17.85570802354388,,
0.9274672999999893,mouse,move,965,901,-2,-1,2.23606797749979,279.46308443066545,,
0.9354723999999806,mouse,move,963,901,-2,0,2.0,249.84072653710692,,
0.9434571000001597,mouse,move,958,901,-5,0,5.0,626.1976029015266,,
0.9514697999998134,mouse,move,953,899,-5,-2,5.385164807134504,672.078676022719,,
0.9594861000000492,mouse,move,948,898,-5,-1,5.0990195135927845,636.0814232804167,,
0.9674592000001212,mouse,move,943,897,-5,-1,5.0990195135927845,639.5278515943276,,
0.9755200999998124,mouse,move,937,896,-6,-1,6.082762530298219,754.600916836986,,
0.9835895000001074,mouse,move,931,892,-6,-4,7.211102550927978,893.6355306050467,,
0.9915486999998393,mouse,move,927,890,-4,-2,4.47213595499958,561.8825956314956,,
