timestamp,device,event,x,y,dx,dy,distance,velocity,hold_time,flight_time
0.28608960000565276,mouse,move,1054,832,0,0,0,0,,
0.83821970000281,mouse,scroll,1054,832,0,-1,,,,
7.7422707000077935,mouse,move,1052,832,-2,0,2.0,0.2682338281723637,,
7.750386600004276,mouse,move,1051,829,-1,-3,3.1622776601683795,389.6398010742904,,
7.758316300009028,mouse,move,1051,816,0,-13,13.0,1639.40628172691,,
7.766221800004132,mouse,move,1051,801,0,-15,15.0,1897.413194521493,,
7.77429430000484,mouse,move,1051,786,0,-15,15.0,1858.1604210201033,,
7.782356000010623,mouse,move,1051,768,0,-18,18.0,2232.7796850649806,,
7.791038800001843,mouse,move,1051,743,0,-25,25.0,2879.2555425990677,,
7.798251300002448,mouse,move,1050,726,-1,-17,17.029386365926403,2361.093430086252,,
7.806416800012812,mouse,move,1050,708,0,-18,18.0,2204.3965436475623,,
7.814490500008105,mouse,move,1050,696,0,-12,12.0,1486.3073940071627,,
7.823509000008926,mouse,move,1050,692,0,-4,4.0,443.53273821989063,,
7.846198900006129,mouse,move,1050,692,0,0,0.0,0.0,,
9.58289310001419,mouse,move,1050,691,0,-1,1.0,0.5758066100499207,,
9.5902700000006,mouse,move,1049,690,-1,-1,1.4142135623730951,191.70838224432148,,
9.798502200006624,mouse,move,1049,690,0,0,0.0,0.0,,
10.238952200001222,mouse,move,1049,689,0,-1,1.0,2.2704052673680644,,
10.246284500011825,mouse,move,1048,688,-1,-1,1.4142135623730951,192.87448144893992,,
13.726913500009687,mouse,move,1046,687,-2,-1,2.23606797749979,0.6424321516315481,,
13.734335800007102,mouse,move,1046,687,0,0,0.0,0.0,,
13.750271600001724,mouse,move,1044,686,-2,-1,2.23606797749979,140.31727169356833,,
13.758723800012376,mouse,move,1042,684,-2,-2,2.8284271247461903,334.6379784176569,,
13.76672340001096,mouse,move,1041,683,-1,-1,1.4142135623730951,176.78553460465778,,
13.77419420001388,mouse,move,1040,683,-1,0,1.0,133.854473364176,,
13.790261500005727,mouse,move,1039,681,-1,-2,2.23606797749979,139.16886960687614,,
13.806236100004753,mouse,move,1036,679,-3,-2,3.605551275463989,225.70526183339408,,
13.814870200003497,mouse,move,1036,677,0,-2,2.0,231.63966137650618,,
13.82233830000041,mouse,move,1036,677,0,0,0.0,0.0,,
13.8788796000008,mouse,move,1035,676,-1,-1,1.4142135623730951,25.01204539625618,,
13.886264600005234,mouse,move,1034,675,-1,-1,1.4142135623730951,191.49811259636638,,
13.894309800001793,mouse,move,1033,675,-1,0,1.0,124.29771794706343,,
13.902869400000782,mouse,move,1032,673,-1,-2,2.23606797749979,261.23510184633176,,
13.91899900000135,mouse,move,1031,672,-1,-1,1.4142135623730951,87.678154593004,,
13.926724600009038,mouse,move,1030,672,-1,0,1.0,129.4397844833781,,
16.166211800009478,mouse,move,1030,670,0,-2,2.0,0.8930615901710031,,
16.182200000010198,mouse,move,1030,673,0,3,3.0,187.6383832992383,,
16.19018980000692,mouse,move,1033,681,3,8,8.54400374531753,1069.363907585093,,
16.19842470000731,mouse,move,1037,702,4,21,21.37755832643195,2595.970603823095,,
16.206204200003413,mouse,move,1043,732,6,30,30.59411708155671,3932.658538065076,,
16.21425880001334,mouse,move,1057,753,14,21,25.238858928247925,3133.471419703065,,
16.22222770001099,mouse,move,1066,764,9,11,14.212670403551895,1783.5172241769467,,
16.230281800002558,mouse,move,1082,781,16,17,23.345235059857504,2898.552921406122,,
16.238470700001926,mouse,move,1100,802,18,21,27.65863337187866,3377.576154796526,,
16.246248800001922,mouse,move,1126,826,26,24,35.38361202590826,4549.133082105772,,
16.25424930000736,mouse,move,1155,853,29,27,39.6232255123179,4952.593648570758,,
16.262238000010257,mouse,move,1200,891,45,38,58.89821729050889,7372.691084800567,,
16.270278900003177,mouse,move,1230,912,30,21,36.61966684720111,4554.175139529479,,
16.286354200012283,mouse,move,1243,924,13,12,17.69180601295413,1100.558372343417,,
16.29420640000899,mouse,move,1256,934,13,10,16.401219466856727,2088.7419415881895,,
16.302416500009713,mouse,move,1265,942,9,8,12.041594578792296,1466.6806223712417,,
16.310195100013516,mouse,move,1269,946,4,4,5.656854249492381,727.2329528098379,,
16.31835790000332,mouse,move,1274,951,5,5,7.0710678118654755,866.2551845809369,,
16.326191600004677,mouse,move,1280,954,6,3,6.708203932499369,856.3263759574692,,
16.334377700011828,mouse,move,1282,956,2,2,2.8284271247461903,345.5158283279363,,
16.342221800005063,mouse,move,1282,957,0,1,1.0,127.48435140581796,,
16.470271300000604,mouse,move,1283,958,1,1,1.4142135623730951,11.04427242919608,,
16.486681000009412,mouse,move,1284,958,1,0,1.0,60.939566199459,,
16.49463870000909,mouse,move,1284,959,0,1,1.0,125.66445078858884,,
16.598240000006626,mouse,move,1285,960,1,1,1.4142135623730951,13.650538771296658,,
19.806346500001382,mouse,move,1281,958,-4,-2,4.47213595499958,1.3940110638493113,,
19.814369000014267,mouse,move,1259,950,-22,-8,23.40939982143925,2917.968187452998,,
19.822452700012946,mouse,move,1214,932,-45,-18,48.46648326421054,5995.581636148405,,
19.830275700005586,mouse,move,1186,923,-28,-9,29.410882339705484,3759.540121100998,,
19.83848280001257,mouse,move,1165,916,-21,-7,22.135943621178654,2697.169962878501,,
19.846312500012573,mouse,move,1156,912,-9,-4,9.848857801796104,1257.884440245926,,
19.854251200013096,mouse,move,1156,910,0,-2,2.0,251.93041680228833,,
19.870444200001657,mouse,move,1156,909,0,-1,1.0,61.75507939889988,,
19.878310600004625,mouse,move,1154,904,-2,-5,5.385164807134504,684.5780541420438,,
19.886250800002017,mouse,move,1154,901,0,-3,3.0,377.82423628941126,,
19.89429390001169,mouse,move,1154,900,0,-1,1.0,124.33017105313074,,
19.91034290000971,mouse,move,1154,897,0,-3,3.0,186.92753444888248,,
19.91834220000601,mouse,move,1149,891,-5,-6,7.810249675906654,976.3666420211185,,
19.9262912000122,mouse,move,1144,883,-5,-8,9.433981132056603,1186.8135771427126,,
19.934289100012393,mouse,move,1143,870,-1,-13,13.038404810405298,1630.228536252447,,
19.942430100010824,mouse,move,1139,854,-4,-16,16.492422502470642,2025.8472553307793,,
19.950269800014212,mouse,move,1149,834,10,-20,22.360679774997898,2852.236662797838,,
19.958435300010024,mouse,move,1159,799,10,-35,36.40054944640259,4457.846973862318,,
19.96625660000427,mouse,move,1171,739,12,-60,61.18823416311342,7823.2818339806945,,
19.974296300002607,mouse,move,1186,698,15,-41,43.657759905886145,5430.2722632595305,,
19.982465700013563,mouse,move,1192,696,6,-2,6.324555320336759,774.1762322636343,,
19.998233900012565,mouse,move,1198,652,6,-44,44.40720662234904,2816.250848236336,,
20.006360700004734,mouse,move,1186,586,-12,-66,67.08203932499369,8254.422329777031,,
20.014204400009476,mouse,move,1174,548,-12,-38,39.84971769034255,5080.474478403461,,
20.022392200000468,mouse,move,1140,500,-34,-48,58.82176467941097,7184.074445409593,,
20.030287600005977,mouse,move,1102,452,-38,-48,61.220911460055866,7753.9974437442015,,
20.03829830000177,mouse,move,1064,410,-38,-42,56.639209034025185,7070.444413567816,,
20.046244300014223,mouse,move,1018,363,-46,-47,65.76473218982953,8276.457599643238,,
